,Unnamed: 0,logN,logmu,sigma,kappa,logV,T,P,accom
5349,5349,3.97791922726,-1.49260193187,1.2751505038,0.421008660222,0.839739120082,272.839690306,104613.649118,1.0
5350,5350,3.07463197046,-1.08961134026,2.99645958653,0.140612402911,0.132829003241,306.706954498,54002.9461157,1.0
5351,5351,3.42115362184,-1.29422835303,2.8565370076,0.647180080751,0.915716089709,244.195531963,66793.9303397,1.0
5352,5352,3.11569528504,-1.06409164753,2.26943445143,0.924833552991,0.763026304759,253.292195194,71121.2828791,1.0
5353,5353,3.92704235435,-1.17955916178,1.23738099706,0.631969395044,0.505867194673,289.917558793,101019.242675,1.0
5354,5354,2.91986876773,-1.33238075458,1.82212225179,0.931008871428,-0.906644185363,259.000639932,69726.6385602,1.0
5355,5355,3.75848158987,-1.46361863819,2.45744575128,0.461886207807,0.885078894598,254.50732811,54167.8996288,1.0
5356,5356,3.83993473189,-1.72440388434,2.49598058213,1.01399044612,0.691732817472,305.472215213,74481.8058513,1.0
5357,5357,3.37839656098,-1.25722542538,2.0358129769,1.08663064441,0.97212468006,282.325105829,61531.8003305,1.0
5358,5358,3.07313284642,-1.29389163737,2.00372939021,0.785126193944,0.596422250825,261.503677524,59108.2758441,1.0
5359,5359,2.80901253724,-1.01043673084,1.20890461,0.271817687866,0.97091064071,266.519859988,88502.4100979,1.0
5360,5360,3.87961335309,-1.31421539023,2.18166575683,1.03148496244,0.971947390612,256.389292621,55026.974117,1.0
5361,5361,3.88747170724,-1.1872588643,2.31656187247,0.948222998609,0.761306500378,264.481131346,86329.2849346,1.0
5362,5362,2.65356997781,-1.38226752923,2.79774369932,0.149158893237,0.871109228685,271.027321655,91047.2581481,1.0
5363,5363,3.61247049112,-1.46995956785,1.78863108565,0.247405712104,-1.22838393285,291.633670435,62474.0464013,1.0
5364,5364,3.87641297744,-1.28631237145,2.89457236572,0.582697437355,0.432938562332,269.67314444,80136.2184854,1.0
5365,5365,3.93345635796,-1.14421391126,1.43323935083,0.242638585935,0.849482986102,302.063716201,58621.1765772,1.0
5366,5366,3.11843422439,-1.22422141348,1.6145058372,1.17390373685,0.481522592282,282.070544611,84186.4929413,1.0
5367,5367,3.70304586731,-1.53588876975,1.62995906699,0.0228526579578,0.999174154707,260.993548779,57190.1572765,1.0
5368,5368,3.90437576647,-1.73675030542,2.84526419737,0.662903947803,0.916356982061,255.382950089,75494.0648489,1.0
5369,5369,3.49904420753,-1.03947368553,2.23661947178,0.665632420079,0.974344806558,284.009344912,51926.3856166,1.0
5370,5370,3.90033842596,-1.74017306869,2.41763547481,0.114337893675,0.9591824627,307.097656854,77854.5283744,1.0
5371,5371,3.86870594838,-1.13705656071,2.8847836531,0.920246005827,0.424254061393,250.651405141,77080.7874651,1.0
5372,5372,3.00636722748,-1.11190185879,2.14346660202,0.8721585918,-0.335313557653,307.769209079,103209.260255,1.0
5373,5373,3.64132569518,-1.01330127229,1.31652088868,0.998345462206,0.478066893513,255.452389486,98560.0323816,1.0
5374,5374,3.50694159898,-1.69824493193,1.58239802975,0.976527160392,0.783864859487,259.301141432,102287.230778,1.0
5375,5375,3.16151353648,-1.39971819585,1.89833020219,0.235222974712,0.854452647422,308.777902034,98066.4796749,1.0
5376,5376,3.62876347199,-1.36529893883,2.29638667584,0.72379933341,0.945753948046,287.047887319,104009.603058,1.0
5377,5377,3.5421160246,-1.44075194962,1.54545244876,0.484331555341,0.821642643682,251.968724342,69520.5672149,1.0
5378,5378,3.9378030152,-1.53688737071,1.854671921,0.126816908673,0.777481464297,260.168663615,96024.686297,1.0
5379,5379,3.64567318817,-1.92157278444,2.23989204647,0.411455337805,0.823345116284,278.210757161,55623.03831,1.0
5380,5380,3.79643886302,-1.30529059681,2.24059283855,0.232961865188,0.847037147128,257.747693358,60485.575555,1.0
5381,5381,3.86224012186,-1.33349074163,2.501812757,0.460881156419,0.888748414399,282.948492602,100238.430602,1.0
5382,5382,3.3450200951,-1.69367649457,1.27766196828,0.199913531462,0.570156667344,279.284409958,85968.9389414,1.0
5383,5383,3.7289357284,-1.76782041458,1.58418466741,0.695898010958,0.692703756477,260.422451546,59094.3988266,1.0
5384,5384,3.26640027136,-1.1042936054,2.71656798229,0.858071347359,0.746242505792,243.312208539,73479.3911149,1.0
5385,5385,3.90909371936,-1.27703364353,2.27491664639,0.98367388979,0.730431088679,308.183551407,60970.4067278,1.0
5386,5386,3.71321902042,-1.20033893807,1.91280523691,0.818053886825,0.757320283368,242.308365306,96217.8334458,1.0
5387,5387,3.73526911433,-1.02082097591,1.51272854334,0.851934908318,0.508577770626,308.658581736,84503.88729,1.0
5388,5388,3.81577376534,-1.50367543438,1.43708170967,0.888578844477,0.67743859423,307.555445134,77176.1175064,1.0
5389,5389,3.86730529646,-1.13014560239,2.64274580004,0.987204986191,0.278910368947,259.462517563,90938.0141207,1.0
5390,5390,3.66645500425,-1.54763027804,2.03973893881,0.696436530463,0.485193191485,288.857482482,66089.8859987,1.0
5391,5391,3.95599699042,-1.44996278918,1.67740589635,0.489411427719,-0.302303763575,260.248175739,81058.2419181,1.0
5392,5392,2.91369434133,-1.07226583334,2.72661976156,1.16825537043,0.305117230106,287.589461703,76672.4109115,1.0
5393,5393,3.97148907199,-1.05163612798,1.67418204403,0.300064842105,0.494480315784,257.067754122,50587.4628147,1.0
5394,5394,3.40353430818,-1.03639487656,2.53449868506,0.626438154857,0.880709205924,251.783131705,59681.1791486,1.0
5395,5395,3.95566397301,-1.63210878965,1.81046282833,0.454630055029,-0.333905625361,246.264112569,73057.1887513,1.0
5396,5396,3.72658556378,-1.47302381768,1.20876942108,0.175528201395,0.855977468873,250.904506763,59489.5367725,1.0
5397,5397,3.01213640222,-1.03260527376,1.40829100928,0.416102319661,0.708127842334,245.878744717,81606.7845018,1.0
5398,5398,3.0802633534,-1.39858469614,2.54005600606,0.339968623076,0.668094129377,302.197222045,86392.103218,1.0
5399,5399,3.70278929836,-1.02818718478,1.46207924715,0.483185305845,0.523571785414,280.127501064,68575.4475153,1.0
5400,5400,3.59756937821,-1.52323111811,1.92208052828,0.117538246313,0.951857434511,250.525844424,54397.6308577,1.0
5401,5401,3.79805681694,-1.28818285941,2.46892585131,0.65565306838,0.782946283646,240.315268992,51048.232438,1.0
5402,5402,3.9136656549,-1.5958627068,1.78806766865,1.07505903066,0.840710640018,250.746033793,62410.0048555,1.0
5403,5403,3.4400312595,-1.44543271223,2.72558494617,0.364907284229,-0.82774201568,262.204276901,76353.9194769,1.0
5404,5404,3.89121102345,-1.64844232986,2.50744466558,1.0475213884,0.408477509773,260.825122665,84035.0612217,1.0
5405,5405,3.58373731687,-2.22241600918,1.2449825503,0.919168875624,0.883548571887,254.417676873,51330.9806628,1.0
5406,5406,3.25250862391,-1.1538400929,2.34353585766,0.636367760077,0.331109053034,291.088766762,81692.1082084,1.0
5407,5407,3.84789620817,-1.14323813006,1.99428478372,0.144419956691,0.99416285431,301.184275706,55810.0893669,1.0
5408,5408,3.3373755349,-1.8480476713,1.20862492819,0.459466217433,0.106197984902,289.113162843,82663.879058,1.0
5409,5409,3.74495158437,-1.43512423195,1.48688137653,0.144798053602,0.80608016783,251.827791434,50404.8436969,1.0
5410,5410,3.98985281808,-1.06696996001,1.98227344287,0.874834796127,0.379104077145,297.901634924,103924.508307,1.0
5411,5411,2.83955857206,-1.49775878486,2.89869700388,0.344714511192,0.51069543331,299.475540472,82993.9531703,1.0
5412,5412,3.84743134573,-1.78198175561,2.3718204923,0.294201130269,0.609713636542,277.889469291,83902.8018261,1.0
5413,5413,3.85939290045,-2.25459459871,2.57469548188,0.280942807809,0.862707377849,273.20001865,103003.802779,1.0
5414,5414,3.48838458886,-1.77637306143,2.28114951796,1.01959178562,0.619051722105,289.858164309,80049.9965144,1.0
5415,5415,3.79340043221,-1.61029382682,2.5318313155,0.699357758908,0.696789070498,248.364322213,95258.3231179,1.0
5416,5416,2.53139966253,-1.15730150324,2.76564030933,0.331966965073,-0.405715998032,253.565815221,69077.0811563,1.0
5417,5417,3.10554003534,-1.91451792178,1.81317439854,0.203716707883,0.798491886607,295.82618378,59588.8903715,1.0
5418,5418,3.49838134959,-2.19947029177,2.96724765,1.14948280781,0.486113407635,262.112325915,95467.4947148,1.0
5419,5419,3.50859682672,-2.36933243461,1.33085225,1.00259116186,0.816742296774,294.563530139,96758.1699572,1.0
5420,5420,3.8685293477,-1.12655811752,2.8749609561,0.666263813294,0.812286186719,292.798873952,70261.1083111,1.0
5421,5421,3.78100098325,-1.01671362953,2.20859925018,0.903459781585,0.918238549661,249.591510749,75996.2257245,1.0
5422,5422,3.89019651139,-1.28385716309,2.86217036565,0.58022006887,0.780697299732,273.573336065,73601.4632703,1.0
5423,5423,3.86247129704,-1.12047916116,1.47883058243,0.555242154655,0.922674443485,275.838897758,54912.2566005,1.0
5424,5424,3.6378885729,-1.98348192945,1.45140645795,0.505321891716,0.470850877662,278.7448152,86537.729271,1.0
5425,5425,3.91161660935,-2.03287923096,2.55463549469,0.0965034904679,0.802993083183,244.920373522,104895.56058,1.0
5426,5426,3.95467071594,-1.48717987634,2.53273451866,0.941710474182,0.266424780488,261.443378772,71622.6981058,1.0
5427,5427,3.87267253794,-1.35984858271,1.41474814647,0.603581704237,0.801789005838,241.115887329,59319.6285772,1.0
5428,5428,3.98191095365,-1.08363916895,1.30968641999,0.133557649388,0.767659457338,280.287494124,97403.4529592,1.0
5429,5429,3.27136074644,-1.22016886362,2.92181541126,0.219136240519,0.326579715159,259.689681782,71858.8752732,1.0
5430,5430,1.65564218098,-1.43964503072,1.38062019982,0.293302109155,0.943057049368,274.847384273,64779.2762757,1.0
5431,5431,3.72412374117,-1.21419612189,2.58405314397,0.595762534464,0.118522991996,306.900965349,82473.4336778,1.0
5432,5432,3.65503733959,-1.21438955577,1.46106503362,1.08882021009,0.959154107153,287.440831462,92142.0664454,1.0
5433,5433,3.999114022,-1.06099610025,1.28586054524,0.431426336339,0.803655182805,267.71831138,52818.083219,1.0
5434,5434,2.74793698416,-2.06432842532,1.89971284008,0.271745499164,-0.418927744278,279.545826412,77423.9661134,1.0
5435,5435,3.99820045732,-2.06011139634,2.42325911863,1.02892261702,0.164656632256,293.523796976,58061.5235784,1.0
5436,5436,3.62755847706,-2.58719917409,1.59889923549,1.11103139277,0.492439709972,257.408724558,65006.4609796,1.0
5437,5437,3.13181272318,-1.03117347518,1.27228656551,1.10974201173,0.738556081169,302.477156267,57225.9689713,1.0
5438,5438,2.57083503633,-1.09964086152,2.63232350145,0.0798272378305,0.404192142994,294.726000427,50495.9548513,1.0
5439,5439,3.2170329797,-1.3107239968,2.08466428219,0.906435977766,0.764385346269,303.913835023,50477.6192721,1.0
5440,5440,3.44399853658,-1.60106349515,2.10834964284,0.834264125412,0.902734764622,258.258624676,89559.9503637,1.0
5441,5441,3.81424462424,-1.06615388616,2.68409321396,0.10231793718,-0.156552275086,309.886567586,102486.283851,1.0
5442,5442,3.50868981498,-1.70708367953,1.75059341111,0.469152781121,0.959387847306,240.395688347,60902.7580383,1.0
5443,5443,3.94692606932,-1.63451919531,1.44391718465,0.122197516552,0.528465461289,245.341524863,84514.685159,1.0
5444,5444,3.53411680672,-1.03503483815,2.60004650993,0.504201388354,0.0629453784611,300.384656902,54680.2249571,1.0
5445,5445,3.84496151643,-1.33324374845,2.68715123771,0.639381671328,0.891064700265,256.487092896,77514.5788625,1.0
5446,5446,3.80601623946,-1.49625140806,2.98933999604,1.13182531509,0.813068888847,253.507214995,72680.5864328,1.0
5447,5447,3.88563514684,-1.19892808853,1.84647905594,1.01331650367,0.892874653454,253.346809687,81495.4311395,1.0
5448,5448,1.15987897086,-1.11473479048,1.43692633743,0.844637160205,0.892087091652,262.091828473,54086.4018301,1.0
5449,5449,3.95868228229,-1.05859564237,1.99473729935,0.757825169634,0.742835487106,260.818073378,60814.5735156,1.0
5450,5450,3.65490195926,-1.44248424531,2.50343303955,0.191351434232,0.509313671367,301.234280311,102431.270636,1.0
5451,5451,3.00206804437,-1.51454775652,2.37572445444,0.867885391409,0.876366420346,272.860076811,54153.7883555,1.0
5452,5452,3.91725206729,-1.41739832168,2.5288580548,1.11061567775,0.911484294979,306.760646367,84134.9698971,1.0
5453,5453,3.9851058192,-1.23005586745,2.20330412812,0.20816489533,0.880116820066,301.026555742,98195.7163453,1.0
5454,5454,3.97305430218,-1.30386036559,1.46120909928,0.0173094840315,0.557680050281,296.024220826,55311.2556181,1.0
5455,5455,3.18771813008,-1.18662470859,2.21594036428,0.95039334149,0.453161205514,281.205595412,97031.659819,1.0
5456,5456,3.29202524703,-1.79026972649,1.34015373108,0.645581803427,0.957777320013,253.473268089,89348.7453875,1.0
5457,5457,3.5766679285,-2.28270376678,2.9915457233,0.285722461118,0.194480016286,307.032573209,54511.3298277,1.0
5458,5458,2.08619387806,-1.86267993381,2.42419231804,0.0266215458417,0.361301652266,289.015017912,78166.4851522,1.0
5459,5459,2.84818429437,-1.42397452331,2.94779475342,1.03385524949,0.810903899617,296.816946715,63913.7035124,1.0
5460,5460,3.6801747458,-1.50425961109,1.60921513692,1.10553462387,0.521715312033,305.518545222,60112.573728,1.0
5461,5461,2.83837602567,-1.15470077404,2.00472392685,0.286453736379,0.843867047756,261.765199464,79006.7214499,1.0
5462,5462,3.14284747135,-1.3065875372,2.41124082471,0.51826361478,0.796846776127,292.197270347,53768.671373,1.0
5463,5463,3.27556680797,-1.41660218605,1.84903136853,0.582770025375,-1.10049020411,241.733286861,96852.2279699,1.0
5464,5464,3.34794653826,-1.14104816325,2.7284156646,0.852634424166,0.270373348549,279.513481681,56887.9248429,1.0
5465,5465,3.79408211807,-1.09666284693,1.30169632546,0.373440334977,0.548783025795,251.276767346,61912.4456391,1.0
5466,5466,3.80611975814,-1.00661044597,2.1956711797,0.35177430316,0.929587393076,264.385986095,62107.6695252,1.0
5467,5467,3.52332916744,-1.62361834249,1.37924265342,0.388487129345,0.985950331783,308.513385334,53353.8327711,1.0
5468,5468,3.88576436941,-1.78477448475,1.98295384766,0.226347613329,0.380837984434,287.255291147,54828.2342313,1.0
5469,5469,3.59485203062,-1.24024285472,2.07053647294,0.868082514303,0.180721798627,292.185735164,60170.808297,1.0
5470,5470,3.11890918704,-2.21664221782,2.20521970014,0.699018558053,0.946480700082,306.449639984,101125.803993,1.0
5471,5471,3.83378227368,-1.29360278861,2.8002067729,0.304592236923,0.23857795431,240.60301594,61160.2018923,1.0
5472,5472,2.56086171019,-1.0460865804,1.22998442947,0.195491396722,-0.00441417102185,265.206851465,92426.712614,1.0
5473,5473,3.89593105873,-1.50014754643,2.42899725389,0.73002414064,0.536384774676,249.337385222,57153.7095071,1.0
5474,5474,3.6788102285,-1.18861059073,2.25513130378,0.251862281884,0.742398894913,294.565520254,69097.1899225,1.0
5475,5475,3.72591490452,-1.41715521477,1.27880070645,0.853897274859,0.99382400614,273.877340942,86472.4721808,1.0
5476,5476,3.51572160263,-1.0178379266,2.83457330218,0.0240250542921,-0.0484989554027,291.945036302,64036.7578401,1.0
5477,5477,3.62207488052,-2.81733767765,2.15461278224,0.208252018652,0.929674660864,248.213037965,67286.8967956,1.0
5478,5478,3.63517903012,-1.87283948112,2.28957990816,0.0464830046841,-0.0945871696084,309.793394068,90872.6867376,1.0
5479,5479,2.33217831119,-1.58878800822,1.78403077425,0.0416347222708,0.642922659521,277.56129253,54437.6486857,1.0
5480,5480,3.21356595145,-1.14405583715,2.19131283824,1.1380859518,0.253253758989,295.042861242,64446.2726178,1.0
5481,5481,3.73930147059,-1.74552118015,2.12845568065,0.284435572612,-0.115647838018,282.608343563,87862.0068713,1.0
5482,5482,3.91906721802,-2.32985494733,2.38223321058,0.0186902109394,0.509740381075,242.05889734,91302.2756206,1.0
5483,5483,3.72562363364,-1.65727193228,2.09776973809,0.282409462253,0.707961645273,303.293018297,100674.101341,1.0
5484,5484,3.94527790334,-1.0007215918,1.54422246966,0.82592030335,0.780781176589,291.19085938,62527.7244137,1.0
5485,5485,3.743672958,-1.04950022684,2.7031374351,0.154491416867,0.745923166206,255.301882421,93379.2499792,1.0
5486,5486,3.7413122299,-1.00002151081,2.02834294209,0.181246499069,0.933417714106,269.507006169,68414.4800145,1.0
5487,5487,3.76335941267,-1.03822161107,2.96613629479,0.754043183184,-0.204292191966,267.494568123,73908.2230273,1.0
5488,5488,3.68667509194,-2.24533291813,1.51016460229,1.07639767318,0.784373853475,247.412514931,51901.0826475,1.0
5489,5489,3.61710928035,-1.43157692859,2.32945301593,0.0190193895483,0.827591292362,277.049533412,81218.0060837,1.0
5490,5490,3.68006576791,-1.02724566209,1.78973563077,0.9280145423,0.970774677166,263.612632919,83657.0235955,1.0
5491,5491,3.82479682462,-1.13322785313,1.48418419847,1.07296742861,0.910733534395,299.031548488,76623.3543698,1.0
5492,5492,3.53537098774,-1.60183507973,1.33511535983,0.233840524778,0.418351904221,304.320965563,87705.4337496,1.0
5493,5493,3.40987370274,-1.09075186365,2.61136355334,1.12441133964,0.42841084928,266.108707929,56349.7075472,1.0
5494,5494,2.38659207044,-1.09521446916,2.16275179518,0.94564520861,0.453743982391,289.089317346,57764.5830535,1.0
5495,5495,3.85698004518,-1.7962267149,2.94499140048,0.69652904793,0.570622175087,247.07223369,101138.688421,1.0
5496,5496,3.92769879805,-1.12582400455,2.71941088189,0.442926645149,0.827474465255,252.847481367,76169.8040801,1.0
5497,5497,3.33049197864,-1.18776178998,2.65646025563,0.636660462899,-0.342543538988,256.846264846,87448.2039184,1.0
5498,5498,3.93366347539,-1.27124095346,1.37860502531,0.135399409284,0.713504548623,281.84308308,93264.6197646,1.0
5499,5499,3.70559903637,-1.19536936045,2.63133347805,0.718737024366,0.942114919728,266.847638434,56313.3150506,1.0
5500,5500,3.80373168787,-1.04221573231,2.1123545971,0.71005995226,-0.51863382134,273.85530049,62856.1070244,1.0
5501,5501,3.85432476668,-1.05987024729,1.9207282276,0.944663927396,0.559421790543,270.291678066,61700.0707908,1.0
5502,5502,3.80849799235,-1.43651787922,2.09000543686,0.276735258559,0.92023157447,256.242348711,59364.8531319,1.0
5503,5503,3.94988934048,-1.23556871011,1.86983440931,0.374183078721,0.294456214601,249.34500232,90993.1143943,1.0
5504,5504,2.69943273129,-1.18379930484,1.27033643133,1.05972142461,-1.52943893795,244.671192563,81197.9380095,1.0
5505,5505,3.39764295445,-1.55932539618,2.153510317,0.0182204752366,0.215765660005,286.225346262,81471.9142259,1.0
5506,5506,3.77018226387,-1.53046771213,1.35493180473,0.66686575306,0.545288416199,271.475902037,71610.5284374,1.0
5507,5507,3.96313820863,-1.47663231058,2.14747928776,0.576957887485,0.864722833997,282.409261936,100624.532089,1.0
5508,5508,3.94288431361,-1.20086914503,1.25156054455,0.376975155202,0.884584023668,249.809248089,84557.675497,1.0
5509,5509,3.8521733249,-1.11204625425,2.43624023901,1.03952515046,0.748108348833,245.610991137,93372.9584212,1.0
5510,5510,3.46490160586,-1.04726293552,2.22851644651,0.0253321631292,0.386039834199,273.585390151,80423.6625363,1.0
5511,5511,3.74793582962,-1.62149689837,2.66669382497,0.68611764026,0.83640806955,281.248851914,73162.5016333,1.0
5512,5512,3.75213341423,-1.18047833145,1.20649050518,0.768991129162,0.720773875217,258.536971871,76806.4471982,1.0
5513,5513,3.93555073704,-1.40645107989,1.69877033627,0.11791347395,0.369382323075,309.97098596,98913.1381078,1.0
5514,5514,3.60417616279,-1.29014049542,2.67694016554,0.623370168973,-0.144991787958,279.039296256,77024.4027307,1.0
5515,5515,2.87415790046,-1.28792411855,2.73724610472,1.16274867931,0.742107386444,254.972529166,50251.7806304,1.0
5516,5516,3.88533313379,-1.31667040419,1.4767742268,0.350004801049,0.602707825701,301.879660339,52928.516545,1.0
5517,5517,3.74598857691,-1.18505315829,2.90464680135,0.591354069166,0.597129057451,256.669482657,58947.920414,1.0
5518,5518,3.215201141,-1.1133982192,1.63852464813,0.644619779548,0.819634739493,279.006739067,63106.9730399,1.0
5519,5519,3.45993842646,-1.51489646929,2.53252898053,0.0970462903606,0.989788664753,262.887307675,81996.6994755,1.0
5520,5520,3.24590460646,-1.08316088718,1.58145745097,1.09596394144,0.705187835782,260.705298186,76633.4562212,1.0
5521,5521,3.92028144829,-1.11988378166,1.8793987332,1.16502888688,0.915967781574,290.438266696,52575.5948091,1.0
5522,5522,3.78291868055,-2.15469815112,1.4640173937,1.06160037391,-0.0154637928268,246.208044234,51365.6824352,1.0
5523,5523,2.21519017612,-1.04853745016,1.87020539118,0.462303979061,0.319554365144,281.495830949,60884.4025289,1.0
5524,5524,3.87317966723,-1.11837496243,1.500737784,1.09492051108,0.0786113433319,295.81329786,76817.7825592,1.0
5525,5525,3.96483211372,-1.17817741597,1.61479216331,0.282278102223,0.929785441009,279.357824262,94826.596234,1.0
5526,5526,3.356365196,-1.15336614465,2.12791699685,0.958956495794,0.458977868181,255.963073566,89229.048118,1.0
5527,5527,3.61594621739,-1.06781325965,1.51840242582,0.678570605402,0.889482142796,261.239638271,95671.747961,1.0
5528,5528,3.71530791541,-1.03378617327,2.25112183969,0.666833917342,0.914316687819,250.757466001,59021.5525849,1.0
5529,5529,3.92747071841,-1.0795516411,1.5283443521,0.848184510275,0.899721669631,252.713961775,84844.5529838,1.0
5530,5530,3.89604820005,-1.66614004001,1.48783703663,0.90029738081,0.859334418959,259.962734992,87848.9566244,1.0
5531,5531,3.84512236629,-1.2902811548,2.94745713715,1.03928859598,0.605203267884,258.934297206,74331.2457322,1.0
5532,5532,3.68885713395,-1.80381911073,1.59342824906,0.581138661861,0.692946421206,282.520374577,53295.9719517,1.0
5533,5533,3.53197517487,-1.82198065104,2.50856341344,0.855846787708,0.569936158047,301.263564386,72100.7961055,1.0
5534,5534,3.98361637047,-1.21443334864,1.98081526183,0.274424153459,0.844093877089,299.147502459,76763.5372167,1.0
5535,5535,3.8908660376,-1.43845127146,2.61971594812,1.00716905272,0.280174711208,257.155441358,72469.5832789,1.0
5536,5536,3.49629802323,-1.05809570003,2.93485614335,0.61356469396,0.488769649248,287.594508327,54475.8811229,1.0
5537,5537,3.39194014839,-1.44031225411,2.79792091399,0.49481526934,0.357651995232,275.228917504,54316.8935538,1.0
5538,5538,3.65449073363,-1.7842979458,2.06903706368,0.179414688878,0.433525994393,277.923661083,75071.9638337,1.0
5539,5539,3.889172077,-1.23113409451,1.64458606084,0.160646913299,0.377966830085,296.428218197,73085.446604,1.0
5540,5540,3.58150565932,-1.07825377304,2.60232070908,0.239263064341,0.00755490629251,272.292201385,102417.435232,1.0
5541,5541,3.84434201864,-1.10822854605,2.98508442439,0.193143376524,0.853115176029,280.491395313,75320.8738406,1.0
5542,5542,3.67521896402,-1.60448173387,2.89342271379,1.13337379651,0.628840215218,286.926370109,104112.320744,1.0
5543,5543,2.61790075904,-1.63273209082,2.06533227446,0.858854953747,0.920431031491,269.304772733,63751.9686032,1.0
5544,5544,3.99040069279,-1.14007421591,2.89561385019,0.0587868526796,0.580087969493,298.428353665,68618.6787992,1.0
5545,5545,3.37488015899,-1.05055281153,2.33940769668,0.102665725081,0.743222564638,285.349684661,56204.7854938,1.0
5546,5546,3.70942071311,-1.25687137851,2.8973163868,0.791137291255,0.683221695637,243.878233258,90149.4804601,1.0
5547,5547,2.83047837236,-2.49991169227,2.38698856688,0.7152629505,-0.0302616299935,287.030727867,69489.6382093,1.0
5548,5548,3.78526598949,-1.37104016755,2.75768080387,0.923791929965,0.3487444988,285.513456573,91427.5533543,1.0
5549,5549,3.04344340369,-1.08794686505,2.4070752084,0.0134844331581,0.933270014765,285.333960698,81311.5997503,1.0
5550,5550,3.92013607731,-1.17336980508,1.53182046603,0.231929621545,0.566297070314,256.811409962,92958.3727445,1.0
5551,5551,3.86360535748,-1.09850297916,2.95343271603,0.330625545076,0.390118208403,251.451728609,81327.5804964,1.0
5552,5552,3.90153312008,-1.61316809986,2.71559039131,0.974608075606,0.487733454357,277.411683402,77907.9297421,1.0
5553,5553,2.95675156935,-1.00543861919,2.3026033303,0.375269273534,0.647647348918,280.149994781,101676.028607,1.0
5554,5554,3.87690556739,-1.17166443751,2.79010215748,0.716650203428,0.823691259352,252.913124553,81334.6615931,1.0
5555,5555,3.91597898301,-1.64791180106,1.66560050153,0.101923148634,-1.14542081077,251.335987045,90605.6552943,1.0
5556,5556,3.8088706227,-1.03359076613,1.39797302887,0.466520853678,0.689337858244,284.30962641,80451.3411707,1.0
5557,5557,3.53249670992,-1.30766921012,2.88380406368,0.905259344473,0.229409079428,282.913688229,85825.6999332,1.0
5558,5558,3.95529236137,-1.15177941912,1.6297121793,0.496474272954,0.985366751621,276.111937149,89886.4394092,1.0
5559,5559,3.58489079929,-1.04309202332,2.49230071329,0.298552396674,0.91330437529,274.235256687,104961.239739,1.0
5560,5560,3.92120382159,-2.33765476719,2.84926857681,0.894797164045,0.468786390706,274.07446038,87804.2295538,1.0
5561,5561,3.99988910179,-2.08506925437,1.58643885526,0.386055706387,0.883290594732,259.525499203,65773.9772859,1.0
5562,5562,3.17014996938,-1.47192968328,1.21701236683,0.0691541831785,0.982754184725,249.008534531,78291.4497972,1.0
5563,5563,3.92079947533,-2.21764457094,1.45367465676,0.891482270948,0.995575616498,257.213657898,96789.9961614,1.0
5564,5564,3.93499177769,-1.02188960565,2.21998242853,0.892125498068,0.947160377795,275.036435869,84985.1866688,1.0
5565,5565,3.90384020078,-1.38847276713,2.902856805,0.157281438229,0.191809067115,284.58757101,50019.8650016,1.0
5566,5566,3.83159919641,-1.02587597275,2.75714850584,0.0914430407433,0.284563729828,242.559097997,77276.0013779,1.0
5567,5567,3.21539810314,-1.36932509716,1.75350558673,0.351914641754,0.91813191024,257.520659869,55807.6411698,1.0
5568,5568,3.86584791899,-1.2872190154,1.44337258547,0.999659753484,0.469066799876,309.336010092,81972.7519501,1.0
5569,5569,3.90119016015,-1.2791634543,1.26784368371,0.543680090378,0.966508966853,283.426202335,58699.5345338,1.0
5570,5570,3.92652615293,-1.03017351649,2.93677036902,0.204810695127,0.169165242738,298.482829546,96894.0867118,1.0
5571,5571,2.83536138358,-1.05606715285,2.94059524134,0.0244550998189,0.0922752957638,250.28865331,83596.1583436,1.0
5572,5572,3.79061830794,-1.2853903218,1.79954147326,0.93827164052,-0.75514926609,306.377963146,55093.9278349,1.0
5573,5573,3.60661491707,-1.09911983505,2.93836538096,0.489237630222,0.577217368111,270.732621556,86749.8080607,1.0
5574,5574,3.9627678382,-1.70097834833,1.67876813715,0.416267400867,0.727430676608,248.78087875,51155.9721192,1.0
5575,5575,3.78809746722,-1.19567216431,2.24946439826,0.743835281722,0.0844267917282,270.037045658,82946.742631,1.0
5576,5576,3.89743172851,-1.06232485482,1.63022053819,0.955252276504,0.73531728123,264.436647011,80635.8452603,1.0
5577,5577,3.6562312891,-1.49572128994,2.50195610241,0.391063165195,0.86114133366,281.497381925,81450.6936345,1.0
5578,5578,3.49125040407,-1.1839508046,2.89297955652,0.620571171277,0.921267608892,259.594557788,88785.6682859,1.0
5579,5579,3.8921970357,-1.14518543801,2.40557276721,0.0697694580402,0.876717209002,300.719461015,77523.1434265,1.0
5580,5580,3.92753312432,-1.08539687879,2.74063044634,0.0177870872884,-0.0651092704811,267.223329526,95916.8633023,1.0
5581,5581,3.81289777141,-1.07817212482,1.55257289101,0.709535504339,0.29272972623,289.750516706,51052.5415646,1.0
5582,5582,3.93857517623,-1.09428130711,1.92500572854,1.17685043183,0.818040543659,272.757165979,58002.2186424,1.0
5583,5583,3.90143448908,-1.51832615204,2.70655184999,0.693428326811,-1.16349872354,242.655978904,80702.8545384,1.0
5584,5584,2.96632825086,-2.25099360934,2.76532047472,0.649629557298,0.518364900732,278.893404671,73750.197835,1.0
